ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ27,green,496904.2067399076,5403988.216488899,164.21506962894193,0.3283168278068868,26.141054977684128,112.1386820582792,203.3903443703864,21.166633075420226
WF-1-BJ28,green,496929.2564669088,5403988.216488899,165.88862215318852,0.33630165342137597,26.149746594570132,114.55338277787531,201.4098641320039,21.254481844064
WF-1-BJ29,green,496954.30619390996,5403988.216488899,167.6170329248264,0.3445482177817901,26.162668452491435,117.04507948465596,199.4208776652604,21.333538345235915
WF-1-BJ30,green,496979.35592091107,5403988.216488899,169.39944365318908,0.3530524258261585,26.172307331639985,119.63705985689384,197.38689120114378,21.394954907409577
WF-1-BJ31,green,497004.40564791224,5403988.216488899,171.45874827153307,0.36287774533442513,26.165112183167803,122.74326164547435,195.12215965725412,21.36591970584113
WF-1-BJ32,green,497029.4553749134,5403988.216488899,173.51805288987703,0.37270306484269167,26.157917034695625,125.84946343405481,192.8574281133645,21.336884504272675
WF-1-BJ33,green,497054.5051019146,5403988.216488899,175.6981066543491,0.38310450064307483,26.117851703204405,129.2565614731942,190.3814760594318,21.241094369576306
WF-1-BJ34,green,497079.5548289157,5403988.216488899,178.01468879340305,0.3941573383245892,26.040620786664732,133.00387621219804,187.66670167143215,21.069825916334164
WF-1-BJ35,green,497104.60455591686,5403988.216488899,180.33127093246233,0.40521017600612896,25.963389870124878,136.7511909512105,184.95192728342624,20.898557463091635
WF-1-BJ36,green,497129.654282918,5403988.216488899,182.68780259388666,0.41645362017587,25.826665725035674,140.7609945404687,181.9806608390882,20.633916417755266
WF-1-BJ37,green,497154.7040099192,5403988.216488899,185.05590097897473,0.4277522513027265,25.67271629929826,144.84679743624892,178.93513136075302,20.34224088222757
WF-1-BJ38,green,497179.7537369203,5403988.216488899,187.3742786367967,0.43881365573314324,25.51713503327217,148.85738616325455,175.95088197407546,20.051474139205553
WF-1-BJ39,green,497204.8034639215,5403988.216488899,189.13316098244087,0.44720560555419525,25.343191063354478,152.02160804987255,173.65620262985848,19.770933818327205
WF-1-BJ40,green,497229.85319092264,5403988.216488899,190.89204332808498,0.45559755537524704,25.169247093436788,155.18582993649056,171.3615232856415,19.490393497448853
WF-1-BJ41,green,497254.9029179238,5403988.216488899,191.9916452804752,0.46084395768887654,25.007717230294062,157.17063381186313,170.23092383959477,19.288679951673092
WF-1-BJ42,green,497279.9526449249,5403988.216488899,192.05027469154663,0.46112368934743103,24.865788654267092,157.29319246197792,170.93835146411539,19.211430153404834
WF-1-BJ43,green,497305.0023719261,5403988.216488899,192.1089041026182,0.4614034210059862,24.723860078239795,157.41575111209298,171.64577908863762,19.1341803551364
WF-1-BJ44,green,497330.05209892726,5403988.216488899,190.64735436412525,0.45443009951192537,24.55893168078005,154.80051834160267,175.36713530816888,19.228194472123107
WF-1-BJ45,green,497355.10182592843,5403988.216488899,188.51519033002222,0.4442571543864278,24.3838571047903,150.97753182341577,180.41806087637872,19.39776023045759
WF-1-BJ46,green,497380.15155292954,5403988.216488899,186.3829726379077,0.4340839532487296,24.208776269457175,147.15445636684692,185.46909287739737,19.56732920357367
