ID,X,Y,Ti,Hi,Di,Mi
WF-4-BJ167,498232.1634945505,5405310.216488899,16.22932676705566,93.07855401766291,350.5395883790444,4
WF-4-BJ168,498207.12566471903,5405310.216488899,15.822220062087908,92.4471044073259,352.26982304410427,4
WF-4-BJ169,498182.08783488756,5405310.216488899,15.414011655038554,91.8384436041723,354.07581760751975,4
WF-4-BJ170,498157.0500050561,5405310.216488899,15.003381313244915,91.27988074021602,356.04835949176993,4
WF-4-BJ171,498132.0121752246,5405310.216488899,14.592750971451272,90.72131787625972,358.0209013760202,4
WF-4-BJ172,498106.9743453932,5405310.216488899,14.202850148495749,90.21520096230304,359.98695170902386,4
WF-4-BJ173,498081.9365155617,5405310.216488899,13.825788763316691,89.74156799150703,361.94898130865636,4
WF-4-BJ174,498056.89868573024,5405310.216488899,13.448727378137647,89.26793502071104,363.91101090828874,4
WF-4-BJ175,498031.86085589876,5405310.216488899,13.164997789806566,88.90594434451515,365.4764623759892,4
WF-4-BJ176,498006.8230260673,5405310.216488899,12.889122192835835,88.55334851173652,367.0085412812072,4
WF-4-BJ177,497981.78519623587,5405310.216488899,12.652256798805256,88.2363330163828,368.34531685021113,4
WF-4-BJ178,497956.7473664044,5405310.216488899,12.548050452673497,88.04031288457304,369.0179391290276,4
WF-4-BJ179,497931.7095365729,5405310.216488899,12.443844106541736,87.84429275276331,369.69056140784414,4
WF-4-BJ180,497906.67170674144,5405310.216488899,12.434426241523315,87.73350393046542,369.852460134333,4
WF-4-BJ181,497881.63387691,5405310.216488899,12.50836008957801,87.6976627766169,369.56525700273426,4
WF-4-BJ182,497856.59604707855,5405310.216488899,12.58229393763288,87.66182162276829,369.2780538711348,4
WF-4-BJ183,497831.5582172471,5405310.216488899,12.747328749788277,87.75245755236699,368.39425858693596,4
WF-4-BJ184,497806.5203874156,5405310.216488899,12.930109990720412,87.86773116363514,367.39424740700656,4
WF-4-BJ185,497781.4825575841,5405310.216488899,13.118401351421008,88.00611544825898,366.32517659373616,4
WF-4-BJ186,497756.4447277527,5405310.216488899,13.340035379229747,88.28434632800844,364.83821425326255,4
WF-4-BJ187,497731.40689792123,5405310.216488899,13.561669407038995,88.56257720775855,363.3512519127854,4
WF-4-BJ188,497706.36906808976,5405310.216488899,13.785822974594938,88.91496031988004,361.6973569835349,4
WF-4-BJ189,497681.3312382583,5405310.216488899,14.013097589076867,89.3591985405398,359.83667649207007,4
WF-4-BJ190,497656.2934084268,5405310.216488899,14.2403722035588,89.80343676119956,357.97599600060516,4
WF-4-BJ191,497631.2555785954,5405310.216488899,14.458767256873804,90.34235972839795,355.94369009257224,4
WF-4-BJ192,497606.2177487639,5405310.216488899,14.674226723712675,90.91258551071161,353.8546447531038,4
WF-4-BJ193,497581.17991893244,5405310.216488899,14.888159580886521,91.4863365313753,351.7626719303791,4
WF-4-BJ194,497556.14208910096,5405310.216488899,15.076551703329976,92.11906607131752,349.62172124842203,4
WF-4-BJ195,497531.1042592695,5405310.216488899,15.264943825773429,92.75179561125975,347.480770566465,4
WF-4-BJ196,497506.06642943807,5405310.216488899,15.439480955564926,93.3908383866455,345.36446402321485,4
WF-4-BJ197,497481.0285996066,5405310.216488899,15.589521262678478,94.04104350712464,343.29173044394645,4
WF-4-BJ198,497455.9907697751,5405310.216488899,15.739561569792023,94.69124862760377,341.21899686467816,4
WF-4-BJ199,497430.95293994364,5405310.216488899,15.858267788831924,95.35073563786099,339.2273137609716,4
WF-4-BJ200,497405.91511011217,5405310.216488899,15.961268419780588,96.0148750106577,337.27625559521687,4
WF-4-BJ201,497380.87728028075,5405310.216488899,16.06426905072901,96.67901438345285,335.3251974294667,4
WF-4-BJ202,497355.8394504493,5405310.216488899,16.109110314950996,97.39019067747358,333.5414110869628,4
WF-4-BJ203,497330.8016206178,5405310.216488899,16.152213375279246,98.10277275983458,331.76262398277333,4
WF-4-BJ204,497305.7637907863,5405310.216488899,16.17258015097895,98.84464841979562,330.0606155830146,4
WF-4-BJ205,497280.7259609549,5405310.216488899,16.133257700395145,99.66342806871293,328.5601731619319,4
WF-4-BJ206,497255.68813112343,5405310.216488899,16.093935249811256,100.48220771763215,327.0597307408458,4
WF-4-BJ207,497230.65030129196,5405310.216488899,15.987159795362226,101.40342969781472,325.82405559710986,4
WF-4-BJ208,497205.6124714605,5405310.216488899,15.831679328072443,102.3986210310834,324.77955790885005,4
WF-4-BJ209,497180.574641629,5405310.216488899,15.676198860782662,103.39381236435204,323.7350602205902,4
WF-4-BJ210,497155.5368117976,5405310.216488899,15.379956173056955,104.61292976513502,323.30181200782727,4
WF-4-BJ211,497130.4989819661,5405310.216488899,15.065522995236588,105.86098479492611,322.9475546456939,4
WF-4-BJ212,497105.46115213464,5405310.216488899,14.713168076982146,107.16863812140815,322.7713435339371,4
WF-4-BJ213,497080.42332230316,5405310.216488899,14.199587385553711,108.7296759538191,323.35210306880913,4
WF-4-BJ214,497055.3854924717,5405310.216488899,13.686006694125282,110.29071378623004,323.9328626036811,4
WF-4-BJ215,497030.34766264027,5405310.216488899,13.07680830005621,111.98407460858525,325.0271021850266,4
WF-4-BJ216,497005.3098328088,5405310.216488899,12.370169872081053,113.81228030036348,326.644607979173,4
WF-4-BJ217,496980.2720029773,5405310.216488899,11.663531444105896,115.64048599214169,328.26211377331936,4
WF-4-BJ218,496955.23417314584,5405310.216488899,10.927526137911613,117.39812054517319,330.34963858778804,4
WF-4-BJ219,496930.19634331437,5405310.216488899,10.184185550497645,119.13812778539207,332.55456511131604,4
WF-4-BJ220,496905.15851348295,5405310.216488899,9.476478566596246,120.78910449586832,334.6711091929393,4
WF-4-BJ221,496880.1206836515,5405310.216488899,9.072504573517786,121.68120457283672,336.03430079910555,4
WF-4-BJ222,496855.08285382,5405310.216488899,8.668530580439324,122.5733046498051,337.39749240527175,4
WF-4-BJ223,496830.0450239885,5405310.216488899,8.52938512498743,122.90566676746465,337.77249639591093,4
WF-4-BJ224,496805.00719415705,5405310.216488899,8.771554527804716,122.43208703862015,336.72465289460285,4
WF-4-BJ225,496779.96936432563,5405310.216488899,9.013723930621435,121.95850730977676,335.6768093932971,4
WF-4-BJ226,496754.93153449416,5405310.216488899,9.582777321548518,120.88385630166243,332.98835229461616,4
WF-4-BJ227,496729.8937046627,5405310.216488899,10.282306035832516,119.5692884656338,329.6450463889969,4
WF-4-BJ228,496704.8558748312,5405310.216488899,10.9823359518582,118.25653775566,326.28330566288287,4
WF-4-BJ229,496679.81804499973,5405310.216488899,11.707461912983195,117.03477371558657,321.9985013317198,4
WF-4-BJ230,496654.7802151683,5405310.216488899,12.432587874106497,115.81300967551597,317.71369700056675,4
WF-4-BJ231,496629.74238533684,5405310.216488899,13.089593290454618,114.77252266212054,313.43106358621117,4
WF-4-BJ232,496604.70455550536,5405310.216488899,13.604755979355566,114.10949633950126,309.15295052268414,4
WF-4-BJ233,496579.6667256739,5405310.216488899,14.119918668256503,113.44647001688199,304.87483745915733,4
WF-4-BJ234,496554.62889584247,5405310.216488899,14.485464189055929,113.1542435464971,300.78245639317936,4
WF-4-BJ235,496529.591066011,5405310.216488899,14.762875246634103,113.08044285140399,296.7994838269925,4
WF-4-BJ236,496504.5532361795,5405310.216488899,15.040286304212273,113.00664215631087,292.81651126080567,4
WF-4-BJ237,496479.51540634804,5405310.216488899,15.14360270748104,113.35448383187438,289.14993724188565,4
WF-4-BJ238,496454.47757651657,5405310.216488899,15.234648898279119,113.73204291315098,285.5056630311694,4
WF-4-BJ239,496429.43974668515,5405310.216488899,15.296673253490138,114.17086858489645,281.9570308110031,4
WF-4-BJ240,496404.4019168537,5405310.216488899,15.266299462969092,114.80475150372158,278.7128983718206,4
WF-4-BJ241,496379.3640870222,5405310.216488899,15.235925672448044,115.4386344225467,275.468765932638,4
WF-4-BJ242,496354.3262571907,5405310.216488899,15.172863593824175,116.0826545953999,272.5245397726478,4
WF-4-BJ243,496329.28842735925,5405310.216488899,15.082387808363015,116.73517627525119,269.83182702292186,4
WF-4-BJ244,496304.25059752783,5405310.216488899,14.991912022902069,117.38769795510095,267.13911427320215,4
WF-4-BJ245,496279.21276769636,5405310.216488899,14.895315821294414,117.8317694160186,265.08746559890466,4
WF-4-BJ246,496254.1749378649,5405310.216488899,14.7976288587895,118.2386915487867,263.1500653040274,4
WF-4-BJ247,496229.1371080334,5405310.216488899,14.704537647218665,118.57378828981646,261.3515327849452,4
WF-4-BJ248,496204.09927820193,5405310.216488899,14.63677089298064,118.5130979016956,260.318218205971,4
WF-4-BJ249,496179.0614483705,5405310.216488899,14.569004138742777,118.45240751357484,259.28490362699915,4
WF-4-BJ250,496154.02361853904,5405310.216488899,14.521190963024916,118.14158532765859,258.6560242128703,4
WF-4-BJ251,496128.98578870756,5405310.216488899,14.496947239876995,117.53530388171971,258.5048694046715,4
WF-4-BJ252,496103.9479588761,5405310.216488899,14.472703516729071,116.92902243578082,258.35371459647274,4
WF-4-BJ253,496078.9101290446,5405310.216488899,14.475257125772053,115.99490657196014,258.7073954076229,4
WF-4-BJ254,496053.8722992132,5405310.216488899,14.486119681395886,114.95914034062966,259.2176086736974,4
WF-4-BJ255,496028.8344693817,5405310.216488899,14.498155972985046,113.91119502430791,259.7504568324785,4
WF-4-BJ256,496003.79663955024,5405310.216488899,14.526233730456344,112.69679798281194,260.5926563869861,4
WF-4-BJ257,495978.75880971877,5405310.216488899,14.554311487927642,111.48240094131596,261.43485594149377,4
WF-4-BJ258,495953.72097988735,5405310.216488899,14.583433169118884,110.29800307468295,262.2880706188935,4
WF-4-BJ259,495928.6831500559,5405310.216488899,14.614309348146033,109.16402410969692,263.1597981520804,4
WF-4-BJ260,495903.6453202244,5405310.216488899,14.64518552717318,108.03004514471094,264.0315256852673,4
WF-4-BJ261,495878.6074903929,5405310.216488899,14.673319063132098,107.0613286767258,264.7982714198592,4
WF-4-BJ262,495853.56966056145,5405310.216488899,14.70014945026957,106.171135597617,265.5151357430867,4
WF-4-BJ263,495828.53183073003,5405310.216488899,14.72697983740698,105.28094251851024,266.23200006631254,4
WF-4-BJ264,495803.49400089856,5405310.216488899,14.747573584076369,104.66924222345477,266.7444581248642,4
WF-4-BJ265,495778.4561710671,5405310.216488899,14.76805792603691,104.0624273185563,267.25333043753415,4
WF-4-BJ266,495753.4183412356,5405310.216488899,14.78640640345954,103.52371230501171,267.7120178195573,4
WF-4-BJ267,495728.38051140413,5405310.216488899,14.799464755190717,103.15366762539615,268.0464067799217,4
WF-4-BJ268,495703.3426815727,5405310.216488899,14.812523106921864,102.78362294578145,268.3807957402854,4
WF-4-BJ269,495678.30485174124,5405310.216488899,14.821036896473455,102.50868270350904,268.64809966705786,4
WF-4-BJ270,495653.26702190976,5405284.549822232,14.74634040908834,100.95387801801918,269.91617225071747,4
WF-4-BJ271,495653.26702190976,5405258.883155566,14.649208883449237,99.61502402185305,270.99243379739477,4
WF-4-BJ272,495653.26702190976,5405233.216488899,14.54754140129562,98.2778796690693,272.07650502548745,4
WF-4-BJ273,495653.26702190976,5405207.549822232,14.437320225270579,96.97801216244099,273.1612184942415,4
WF-4-BJ274,495653.26702190976,5405181.883155566,14.319490932545254,95.71130069349476,274.24650320644207,4
WF-4-BJ275,495653.26702190976,5405156.216488899,14.199720545393117,94.49063430094873,275.3111800135428,4
WF-4-BJ276,495653.26702190976,5405130.549822232,14.07466642020183,93.39530448096193,276.31976126391663,4
WF-4-BJ277,495653.26702190976,5405104.883155566,13.949607422455442,92.30274911913061,277.32649055867824,4
WF-4-BJ278,495653.26702190976,5405079.216488899,13.823950719653595,91.55052979277501,278.1060449630038,4
WF-4-BJ279,495653.26702190976,5405053.549822232,13.69829401685175,90.79831046641941,278.8855993673293,4
WF-4-BJ280,495653.26702190976,5405027.883155566,13.56883998713922,90.46677792688986,279.3401916802982,4
WF-5-BJ1,495678.6630967037,5405340.216488899,14.901396050900331,104.23108426808355,267.3149202979266,4
WF-5-BJ2,495703.7891327212,5405340.216488899,14.881683812974762,104.67054568333984,266.9181490568654,4
WF-5-BJ3,495728.91516873863,5405340.216488899,14.85678119040328,105.21671676125392,266.43722634112885,4
WF-5-BJ4,495754.0412047561,5405340.216488899,14.831878567831739,105.76288783916927,265.9563036253912,4
WF-5-BJ5,495779.1672407736,5405340.216488899,14.799101777679958,106.4923800828734,265.3291061795362,4
WF-5-BJ6,495804.2932767911,5405340.216488899,14.763532140116666,107.28689355429847,264.6500273129198,4
WF-5-BJ7,495829.4193128086,5405340.216488899,14.727363723453417,108.09601606221204,263.9593881221735,4
WF-5-BJ8,495854.5453488261,5405340.216488899,14.680388882052183,109.16879415415963,263.0601147745813,4
WF-5-BJ9,495879.67138484353,5405340.216488899,14.633414040651061,110.24157224610474,262.16084142699117,4
WF-5-BJ10,495904.797420861,5405340.216488899,14.58306789544304,111.39651311846225,261.203679777402,4
WF-5-BJ11,495929.9234568785,5405340.216488899,14.5269024808028,112.6932766754271,260.1465960663198,4
WF-5-BJ12,495955.049492896,5405340.216488899,14.470737066162558,113.99004023239193,259.08951235523745,4
WF-5-BJ13,495980.1755289135,5405340.216488899,14.4151429944952,115.3168169579204,258.06118001343646,4
WF-5-BJ14,496005.30156493094,5405340.216488899,14.359816379764236,116.65764344075876,257.0463067557715,4
WF-5-BJ15,496030.42760094843,5405340.216488899,14.30448976503314,117.99846992360025,256.0314334981042,4
WF-5-BJ16,496055.5536369659,5405340.216488899,14.271341622195498,119.09397411753936,255.40131927058516,4
WF-5-BJ17,496080.6796729834,5405340.216488899,14.238294522449833,120.18836064554012,254.77295797006025,4
WF-5-BJ18,496105.8057090009,5405340.216488899,14.220491608466219,121.11516346801852,254.38746871848696,4
WF-5-BJ19,496130.93174501834,5405340.216488899,14.236653245110919,121.66858424572493,254.54310643371807,4
WF-5-BJ20,496156.05778103584,5405340.216488899,14.252814881755656,122.22200502343263,254.69874414894952,4
WF-5-BJ21,496181.18381705333,5405340.216488899,14.30873226895022,122.35142530119036,255.5133161249805,4
WF-5-BJ22,496206.3098530708,5405340.216488899,14.388594062374528,122.2254752219052,256.7247562119406,4
WF-5-BJ23,496231.4358890883,5405340.216488899,14.468455855798837,122.09952514262005,257.9361962989007,4
WF-5-BJ24,496256.56192510575,5405340.216488899,14.593906996930476,121.4366905194329,260.1433679431368,4
WF-5-BJ25,496281.68796112324,5405340.216488899,14.722349288399993,120.73863050993161,262.4158702607363,4
WF-5-BJ26,496306.81399714074,5405340.216488899,14.851611702090137,119.96890666755704,264.8979431121117,4
WF-5-BJ27,496331.94003315823,5405340.216488899,14.983298784524218,118.9873106782409,267.9996054711447,4
WF-5-BJ28,496357.0660691757,5405340.216488899,15.114985866958298,118.00571468892473,271.1012678301777,4
WF-5-BJ29,496382.1921051932,5405340.216488899,15.213084832236246,117.04881418654561,274.49903524102126,4
WF-5-BJ30,496407.31814121065,5405340.216488899,15.28554111475848,116.11076733214412,278.12286259652694,4
WF-5-BJ31,496432.44417722814,5405340.216488899,15.357997397280881,115.17272047774047,281.74668995204087,4
WF-5-BJ32,496457.57021324564,5405340.216488899,15.318289304947019,114.5131807729232,285.6232096093731,4
WF-5-BJ33,496482.6962492631,5405340.216488899,15.263487546993106,113.89111904446017,289.53373340673016,4
WF-5-BJ34,496507.8222852806,5405340.216488899,15.170587123514371,113.37050802630488,293.47776059500325,4
WF-5-BJ35,496532.94832129806,5405340.216488899,14.921121001918431,113.26680665747948,297.5594692929949,4
WF-5-BJ36,496558.07435731555,5405340.216488899,14.671654880321906,113.1631052886538,301.6411779909961,4
WF-5-BJ37,496583.20039333304,5405340.216488899,14.297782048649335,113.38835165195236,305.77705255196713,4
WF-5-BJ38,496608.32642935053,5405340.216488899,13.804398443240977,113.92960024664792,309.96496131744084,4
WF-5-BJ39,496633.452465368,5405340.216488899,13.311014837832625,114.4708488413435,314.15287008291466,4
WF-5-BJ40,496658.5785013855,5405340.216488899,12.644573280157969,115.49995554322877,318.2172741759764,4
WF-5-BJ41,496683.70453740295,5405340.216488899,11.941258958857427,116.63300821485508,322.2553636239456,4
WF-5-BJ42,496708.83057342045,5405340.216488899,11.241795479080402,117.78122186632464,326.1603308960967,4
WF-5-BJ43,496733.95660943794,5405340.216488899,10.566249204889706,119.02359890243929,329.2384891638837,4
WF-5-BJ44,496759.08264545543,5405340.216488899,9.89070293069901,120.26597593855398,332.3166474316706,4
WF-5-BJ45,496784.2086814729,5405340.216488899,9.41526738059974,121.14530638529472,334.44953144335074,4
WF-5-BJ46,496809.33471749036,5405340.216488899,9.181466354546556,121.58625657916173,335.4409928950735,4
WF-5-BJ47,496834.46075350785,5405340.216488899,8.947665328492828,122.02720677302976,336.4324543467986,4
WF-5-BJ48,496859.58678952535,5405340.216488899,9.182588883855356,121.47599248540008,335.7853166183172,4
WF-5-BJ49,496884.71282554284,5405340.216488899,9.559645835739193,120.62391984031665,334.64129932291394,4
WF-5-BJ50,496909.83886156033,5405340.216488899,9.962774922178625,119.70598186091544,333.4347060894976,4
WF-5-BJ51,496934.96489757777,5405340.216488899,10.65917461139438,118.04716222273592,331.5242317441895,4
WF-5-BJ52,496960.09093359526,5405340.216488899,11.355574300611737,116.38834258455257,329.61375739887694,4
WF-5-BJ53,496985.21696961275,5405340.216488899,12.039399664898895,114.69036641742564,327.8975868627573,4
WF-5-BJ54,497010.34300563025,5405340.216488899,12.70404316335737,112.93265779637505,326.47782266404585,4
WF-5-BJ55,497035.46904164774,5405340.216488899,13.36868666181584,111.1749491753245,325.05805846533445,4
WF-5-BJ56,497060.5950776652,5405340.216488899,13.905553678267216,109.58570688689835,324.29283823226024,4
WF-5-BJ57,497085.72111368267,5405340.216488899,14.390302748769594,108.06517927178028,323.79459582239167,4
WF-5-BJ58,497110.84714970016,5405340.216488899,14.870421876615788,106.55164027133029,323.31768198440216,4
WF-5-BJ59,497135.97318571765,5405340.216488899,15.16701809224656,105.31511785866091,323.6861958148083,4
WF-5-BJ60,497161.09922173514,5405340.216488899,15.46361430787734,104.07859544599152,324.0547096452145,4
WF-5-BJ61,497186.22525775264,5405340.216488899,15.708563664350716,102.91947221084456,324.6515836452402,4
WF-5-BJ62,497211.3512937701,5405340.216488899,15.852777239931491,101.91131394656831,325.69386788678844,4
WF-5-BJ63,497236.47732978757,5405340.216488899,15.996990815512595,100.90315568228978,326.7361521283391,4
WF-5-BJ64,497261.60336580506,5405340.216488899,16.06673703376154,99.99677064290809,328.0943801549764,4
WF-5-BJ65,497286.72940182255,5405340.216488899,16.096955450105025,99.14440755377579,329.62031338557927,4
WF-5-BJ66,497311.85543784004,5405340.216488899,16.127173866448505,98.29204446464351,331.14624661618217,4
WF-5-BJ67,497336.9814738575,5405340.216488899,16.07600394226741,97.52694669769487,333.00115271689884,4
WF-5-BJ68,497362.107509875,5405340.216488899,16.022106266431816,96.76477365098592,334.8670844299486,4
WF-5-BJ69,497387.23354589246,5405340.216488899,15.95024111912397,96.01366092020366,336.8030899126149,4
WF-5-BJ70,497412.35958190996,5405340.216488899,15.83260481998516,95.29072373990786,338.91760449454046,4
WF-5-BJ71,497437.48561792745,5405340.216488899,15.714968520846353,94.56778655961206,341.03211907646596,4
WF-5-BJ72,497462.61165394494,5405340.216488899,15.56784577871684,93.85287288121654,343.2538748509737,4
WF-5-BJ73,497487.7376899624,5405340.216488899,15.400753373522763,93.14339311119882,345.5482596124049,4
WF-5-BJ74,497512.86372597987,5405340.216488899,15.233660968328296,92.43391334117942,347.8426443738413,4
WF-5-BJ75,497537.98976199736,5405340.216488899,15.03537606167817,91.74921958520454,350.19762442546244,4
WF-5-BJ76,497563.11579801486,5405340.216488899,14.834026353510156,91.06696116496495,352.55855823291154,4
WF-5-BJ77,497588.24183403235,5405340.216488899,14.63013148309004,90.40408014326471,354.88479312367446,4
WF-5-BJ78,497613.3678700498,5405340.216488899,14.417462760507926,89.80799817531533,357.09141160689114,4
WF-5-BJ79,497638.4939060673,5405340.216488899,14.204794037925312,89.21191620736455,359.29803009011306,4
WF-5-BJ80,497663.61994208477,5405340.216488899,14.001705727287451,88.70662383256428,361.26181778839526,4
WF-5-BJ81,497688.74597810226,5405340.216488899,13.80680553475776,88.27892685929756,363.01806460442185,4
WF-5-BJ82,497713.87201411976,5405340.216488899,13.611905342228066,87.85122988603081,364.7743114204485,4
WF-5-BJ83,497738.9980501372,5405340.216488899,13.452801283636667,87.61229002457038,365.96551197337726,4
WF-5-BJ84,497764.1240861547,5405340.216488899,13.299841491309365,87.4057495824506,367.0597245471537,4
WF-5-BJ85,497789.2501221722,5405340.216488899,13.156873293882395,87.23348731719685,368.0401860262746,4
WF-5-BJ86,497814.37615818967,5405340.216488899,13.063450549998029,87.23120070011377,368.4565884505705,4
WF-5-BJ87,497839.50219420716,5405340.216488899,12.970027806113672,87.22891408303072,368.87299087486633,4
WF-5-BJ88,497864.6282302246,5405340.216488899,12.918751176044491,87.2981892159623,368.98742772649905,4
WF-5-BJ89,497889.7542662421,5405340.216488899,12.912742589889886,87.44432696205213,368.77753121577246,4
WF-5-BJ90,497914.8803022596,5405340.216488899,12.906734003735277,87.59046470814197,368.5676347050459,4
WF-5-BJ91,497940.0063382771,5405340.216488899,12.996974952080706,87.82922477707332,367.8528534270011,4
WF-5-BJ92,497965.13237429457,5405340.216488899,13.111812379209557,88.09165439423134,367.0090493175013,4
WF-5-BJ93,497990.25841031206,5405340.216488899,13.240308832172968,88.36629940777497,366.10260224337526,4
WF-5-BJ94,498015.3844463295,5405340.216488899,13.478438572623865,88.73899051039781,364.69335546500116,4
WF-5-BJ95,498040.510482347,5405340.216488899,13.716568313075312,89.1116816130215,363.28410868662377,4
WF-5-BJ96,498065.6365183645,5405340.216488899,13.991756248259476,89.52690818744074,361.73563687787976,4
WF-5-BJ97,498090.762554382,5405340.216488899,14.317059769749955,89.99965753444032,359.9988843372849,4
WF-5-BJ98,498115.88859039947,5405340.216488899,14.642363291240427,90.4724068814399,358.2621317966902,4
WF-5-BJ99,498141.0146264169,5405340.216488899,14.998527272743878,91.00815523109952,356.49745386333683,4
WF-5-BJ100,498166.1406624344,5405340.216488899,15.365566349193314,91.56610416153869,354.7229351402589,4
WF-5-BJ101,498191.2666984519,5405340.216488899,15.73309519775761,92.12841200689026,352.95838403048793,4
WF-5-BJ102,498216.3927344694,5405340.216488899,16.10924632352166,92.7674571174404,351.369309478785,4
WF-5-BJ103,498241.5187704869,5405340.216488899,16.485397449285717,93.40650222799054,349.78023492708195,4
WF-5-BJ104,498266.64480650437,5405340.216488899,16.858316964167948,94.08030590825975,348.3115085193668,4
WF-5-BJ105,498291.7708425218,5405340.216488899,17.225688240989577,94.8137853435826,347.0494035699029,4
WF-5-BJ106,498316.8968785393,5405340.216488899,17.593059517812076,95.54726477890716,345.7872986204361,4
WF-5-BJ107,498342.0229145568,5405340.216488899,17.94748362800822,96.36512405986647,344.8147164602702,4
WF-5-BJ108,498367.1489505743,5405340.216488899,18.295881716247447,97.22225639702361,343.9768873882291,4
WF-5-BJ109,498392.2749865918,5405340.216488899,18.644279804486658,98.07938873418072,343.1390583161879,4
WF-5-BJ110,498417.4010226092,5405340.216488899,18.96363331526741,99.10148340866319,342.8161025726067,4
WF-5-BJ111,498442.5270586267,5405340.216488899,19.282891076106772,100.124121907009,342.49484418859134,4
WF-5-BJ112,498467.6530946442,5405340.216488899,19.587911257226352,101.21391993684526,342.36871475847414,4
WF-5-BJ113,498492.7791306617,5405340.216488899,19.861394257256457,102.45248077245233,342.674808871684,4
WF-5-BJ114,498517.9051666792,5405340.216488899,20.134877257286576,103.69104160805945,342.9809029848939,4
WF-5-BJ115,498543.0312026966,5405340.216488899,20.36216215183035,105.09400066742602,343.7586899740167,4
WF-5-BJ116,498568.1572387141,5405340.216488899,20.56177038056219,106.59544849925526,344.8190618430955,4
WF-5-BJ117,498593.2832747316,5405340.216488899,20.761378609294027,108.09689633108447,345.87943371217415,4
WF-5-BJ118,498618.4093107491,5405340.216488899,20.85486502829548,109.85060885616123,347.72789677245265,4
WF-5-BJ119,498643.5353467666,5405340.216488899,20.941539078523373,111.62051522605947,349.62695044963897,4
WF-5-BJ120,498668.661382784,5405340.216488899,20.991727172410336,113.42671994919229,351.70457022445555,4
WF-5-BJ121,498693.7874188015,5405340.216488899,20.93475562683218,115.33953331950045,354.30664051564924,4
WF-5-BJ122,498718.913454819,5405340.216488899,20.877784081254028,117.25234668980865,356.908710806843,4
WF-5-BJ123,498744.0394908365,5405340.216488899,20.757795730244162,119.03157536908864,359.53774285974134,4
WF-5-BJ124,498769.165526854,5405340.216488899,20.589941815320923,120.70933735988054,362.1872542104915,4
WF-5-BJ125,498794.2915628715,5405340.216488899,20.422087900397695,122.38709935067237,364.8367655612415,4
WF-5-BJ126,498819.4175988889,5405340.216488899,20.289856822474935,123.34679556217245,366.4545862819174,4
WF-5-BJ127,498844.5436349064,5405340.216488899,20.16236220470407,124.21101678524948,367.93523203366595,4
WF-5-BJ128,498869.6696709239,5405365.883155566,19.871118519345995,125.73174189143063,370.70367957254825,4
WF-5-BJ129,498869.6696709239,5405391.549822232,19.66235502020698,126.61103037691919,372.40245878176404,4
WF-5-BJ130,498869.6696709239,5405417.216488899,19.69936419194834,126.28613694471969,371.8520796820561,4
WF-5-BJ131,498869.6696709239,5405442.883155566,19.777106843961946,125.76166672388692,370.9289331575682,4
WF-5-BJ132,498869.6696709239,5405468.549822232,19.909296996126862,124.67793880639906,369.07371620060496,4
WF-5-BJ133,498869.6696709239,5405494.216488899,20.078204348224837,123.21707003571842,366.5899485053264,4
WF-5-BJ134,498869.6696709239,5405519.883155566,20.238205580182335,121.65514675815658,363.9692678249699,4
WF-5-BJ135,498869.6696709239,5405545.549822232,20.38065855547768,119.8941097930901,361.0788193711055,4
WF-5-BJ136,498869.6696709239,5405571.216488899,20.518665497212275,118.13989782767851,358.2050679755068,4
WF-5-BJ137,498869.6696709239,5405596.883155566,20.602676461314296,116.46857379522913,355.53409822267884,4
WF-5-BJ138,498869.6696709239,5405622.549822232,20.686687425413275,114.7972497628404,352.8631284699478,4
WF-5-BJ139,498844.5436349064,5405648.216488899,20.67273854805343,112.96230793553013,350.3064973054238,4
WF-5-BJ140,498819.4175988889,5405648.216488899,20.618782804010266,112.53844921511791,349.9859968569385,4
WF-5-BJ141,498794.2915628715,5405648.216488899,20.564277165426823,112.079365306616,349.6245100558855,4
WF-5-BJ142,498769.165526854,5405648.216488899,20.505635779270037,111.35535335199137,348.95476558774146,4
WF-5-BJ143,498744.0394908365,5405648.216488899,20.44699439311325,110.63134139736673,348.2850211195974,4
WF-5-BJ144,498718.913454819,5405648.216488899,20.3782732021592,109.82465759841364,347.5683438700583,4
WF-5-BJ145,498693.7874188015,5405648.216488899,20.29628157112741,108.90913322384009,346.789877858166,4
WF-5-BJ146,498668.661382784,5405648.216488899,20.214289940095625,107.99360884926658,346.01141184627375,4
WF-5-BJ147,498643.5353467666,5405648.216488899,20.106620378258516,107.02323023558115,345.32252946963615,4
WF-5-BJ148,498618.4093107491,5405648.216488899,19.99020793648083,106.03417472653055,344.6641487316829,4
WF-5-BJ149,498593.2832747316,5405648.216488899,19.871577794627164,105.04589116188848,344.022420383343,4
WF-5-BJ150,498568.1572387141,5405648.216488899,19.71840073475954,104.06963280321649,343.64009985346377,4
WF-5-BJ151,498543.0312026966,5405648.216488899,19.565223674891918,103.09337444454448,343.25777932358454,4
WF-5-BJ152,498517.9051666792,5405648.216488899,19.39941779094248,102.1383341913253,343.0093099227596,4
WF-5-BJ153,498492.7791306617,5405648.216488899,19.21253177577076,101.21871136448233,342.98426586591575,4
WF-5-BJ154,498467.6530946442,5405648.216488899,19.025645760599048,100.29908853763939,342.95922180907183,4
WF-5-BJ155,498442.5270586267,5405648.216488899,18.818647315798287,99.42490919555186,343.20438544650835,4
