ID,Cat,X,Y,ODI,ODI_norm,Ti,Hi,Di,Mi
WF-1-BJ52,green,497509.32071009174,5404171.902,114.67875526038753,0.20371505356462385,26.346703645253204,98.99811781714133,248.92819452722495,21.57
WF-1-BJ53,green,497534.39156605507,5404171.902,113.9326478468191,0.1995854533904352,25.851452583969543,96.11819361495083,253.70556515215264,21.57
WF-1-BJ54,green,497559.46242201835,5404171.902,113.16339468377132,0.19532774473033238,25.33500309736231,93.30959656806282,258.2101330705001,21.57
WF-1-BJ55,green,497584.5332779817,5404171.902,112.39265758908456,0.19106182271616906,24.81057645071046,90.54339807696691,262.61400473242225,21.57
WF-1-BJ56,green,497609.60413394496,5404171.902,111.60423939848833,0.18669803830924592,24.19110167091852,88.28237981977107,265.81807707522535,21.57
WF-1-BJ57,green,497634.6749899083,5404171.902,110.81582120789031,0.1823342539023129,23.571626891125163,86.02136156257006,269.0221494180358,21.57
WF-1-BJ58,green,497659.74584587157,5404171.902,110.09340100675863,0.17833575913577196,22.973229169437378,84.05592618994675,271.76106441962145,21.57
WF-1-BJ59,green,497684.8167018349,5404171.902,109.47603319924985,0.17491871467399242,22.40838088497153,82.56098529435836,273.7595645615589,21.57
WF-1-BJ60,green,497709.8875577982,5404171.902,108.85866539174248,0.1715016702122206,21.843532600506965,81.0660443987734,275.75806470349175,21.57
WF-1-BJ61,green,497734.95841376146,5404171.902,108.50492098907225,0.16954374442255649,21.46032821311026,80.19900580897948,277.11220242875737,21.57
WF-1-BJ62,green,497760.0292697248,5404171.902,108.26727731569329,0.16822841993021978,21.157120474470258,79.6084977331247,278.1825605459535,21.57
WF-1-BJ63,green,497785.10012568807,5404171.902,108.03059501387855,0.16691841649502154,20.854634731317578,79.01994510780939,279.25130058453345,21.57
WF-1-BJ64,green,497810.1709816514,5404171.902,108.15435133123177,0.1676033904014655,20.822840431584442,79.16453242383115,279.7133885822272,21.57
WF-1-BJ65,green,497835.2418376147,5404171.902,108.27810764858467,0.16828836430790772,20.791046131851378,79.30911973985255,280.1754765799198,21.57
WF-1-BJ66,green,497860.312693578,5404171.902,108.44132883414447,0.16919177073982522,20.794773485585146,79.56476149958557,280.4691383826699,21.57
WF-1-BJ67,green,497885.3835495413,5404171.902,108.68528779008139,0.17054204943778586,20.87717084931903,80.06635617379764,280.3897857238926,21.55770321250919
WF-1-BJ68,green,497910.4544055046,5404171.902,108.91954269713966,0.17183861758253283,20.959568213053092,80.56795084801087,280.3104330651152,21.527503460772454
WF-1-BJ69,green,497935.5252614679,5404171.902,109.08513462405672,0.1727551457362612,21.04287660861456,81.14929333589374,279.70111131456076,21.46335948165373
WF-1-BJ70,green,497960.5961174312,5404171.902,109.20854996824514,0.17343823240393078,21.126744610082522,81.77962132154883,278.76625336972563,21.378365089235047
WF-1-BJ71,green,497985.6669733945,5404171.902,109.33196531243385,0.174121319071602,21.210612611550676,82.4099493072054,277.8313954248884,21.293370696816165
WF-1-BJ72,green,498010.7378293578,5404171.902,109.26746978423735,0.17376434534418544,21.28480024194382,83.19027891246047,275.61013972376566,21.133368248691756
WF-1-BJ73,green,498035.8086853211,5404171.902,109.18837120406991,0.17332654576667517,21.358235585042053,83.98226554117176,273.2889146432623,20.967536725741233
WF-1-BJ74,green,498060.8795412844,5404171.902,109.06942015816043,0.1726681683655469,21.43615643103619,84.84273334215574,270.58548211988017,20.78262063580561
WF-1-BJ75,green,498085.95039724774,5404171.902,108.82167062174673,0.1712969093348453,21.5285738957818,85.92452425207944,266.64680001315924,20.53602546594633
WF-1-BJ76,green,498111.021253211,5404171.902,108.57392108533364,0.169925650304147,21.620991360527196,87.00631516200065,262.70811790644734,20.28943029608762
WF-1-BJ77,green,498136.09210917435,5404171.902,108.32752414899137,0.16856187772564918,21.718654584261426,88.11854305992576,258.6662893501559,20.046605890581084
WF-1-BJ78,green,498161.1629651376,5404171.902,108.08225776076371,0.16720436257283308,21.820702387781022,89.2562112044579,254.53824756167586,19.80693321530008
WF-1-BJ79,green,498186.23382110096,5404171.902,107.83699137253546,0.16584684742001377,21.922750191300846,90.39387934899268,250.41020577318616,19.567260540018516
WF-1-BJ80,green,498211.30467706424,5404171.902,107.76361106234683,0.16544069766700742,21.951962953729886,90.7086757537011,249.2357048499019,19.499557142699324
WF-1-BJ81,green,498236.3755330275,5404171.902,107.7198235430496,0.1651983398723673,21.96863606102718,90.88180232915488,248.56970070663655,19.461460860397985
WF-1-BJ82,green,498261.44638899085,5404171.902,107.68942444694943,0.16503008512745057,21.964219080130285,90.79010881354192,248.63955312499772,19.463571581036156
WF-1-BJ83,green,498286.5172449541,5404171.902,107.72852073165603,0.16524647759480635,21.850329632706266,89.32381182125904,252.52902128274022,19.67438506967259
WF-1-BJ84,green,498311.58810091746,5404171.902,107.76761701636273,0.16546287006216268,21.736440185281978,87.85751482897274,256.4184894404918,19.88519855830951
WF-1-BJ85,green,498336.65895688074,5404171.902,107.70863509097578,0.1651364133550955,21.608340942434303,85.91785561170884,260.92510444896743,20.130791493157567
WF-1-BJ86,green,498361.7298128441,5404171.902,107.53902892058079,0.1641976669251991,21.464214205926343,83.44428229972115,266.1278109170779,20.415612814976996
WF-1-BJ87,green,498386.80066880735,5404171.902,107.36942275018619,0.16325892049530483,21.320087469418713,80.97070898773909,271.3305173851765,20.700434136795778
WF-1-BJ88,green,498411.8715247707,5404171.902,106.97275282387041,0.1610634079363631,21.234525669277566,78.24569206115154,275.7470057083775,20.954905189249914
WF-1-BJ89,green,498436.94238073396,5404171.902,106.5114233268674,0.15851001369776366,21.16564105139983,75.44907305916927,279.9396074517352,21.20073357929582
WF-1-BJ90,green,498462.01323669724,5404171.902,106.0328152691198,0.15586098504223841,21.110503255961802,72.64812462311215,284.0078104180715,21.44303780779913
WF-1-BJ91,green,498487.0840926606,5404171.902,105.32992680974294,0.15197059573435684,21.200058919675087,69.80160632570811,286.766642477767,21.57
WF-1-BJ92,green,498512.15494862385,5404171.902,104.55822028750366,0.1476993080742865,21.289614583388158,66.95508802831075,289.5254745374561,21.57
WF-1-BJ93,green,498537.2258045872,5404171.902,103.78318724041813,0.14340960856448157,21.492305316474226,64.17544338269919,291.73801000792366,21.57
WF-1-BJ94,green,498562.29666055046,5404171.902,103.00306283932849,0.13909172912240433,21.868152937185634,61.498151026908204,293.1144208564118,21.57
WF-1-BJ95,green,498587.3675165138,5404171.902,102.22293843823704,0.13477384968031703,22.244000557897934,58.820858671110926,294.49083170490314,21.57
WF-1-BJ96,green,498612.4383724771,5404171.902,101.57891809219592,0.13120928714571828,22.92459218565877,56.462534624277374,294.90867224456866,21.57
WF-1-BJ97,green,498637.5092284404,5404171.902,100.9922375975477,0.1279620926683106,23.733570701463076,54.23859008162443,294.92267265589055,21.57
WF-1-BJ98,green,498662.5800844037,5404171.902,100.40913817479421,0.12473471892294673,24.5455633877904,52.023427963160344,294.92556295542363,21.57
WF-1-BJ99,green,498687.650940367,5404171.902,100.12101914910535,0.12314002041568867,25.605839617357113,50.5316925309048,294.01329006233226,21.57
WF-1-BJ100,green,498712.7217963303,5404171.902,99.83290012341718,0.12154532190843437,26.66611584692135,49.039957098652735,293.101017169243,21.57
WF-1-BJ101,green,498737.7926522936,5404171.902,99.63725358091446,0.12046244566125376,27.55409715437032,47.90468275703006,292.3061794982715,21.57
WF-1-BJ102,green,498762.8635082569,5404171.902,99.63774601611831,0.12046517122122895,28.07663191249461,47.525481049121716,291.76042808106257,21.57
WF-1-BJ103,green,498787.9343642202,5404171.902,99.63823845132217,0.12046789678120412,28.599166670617688,47.146279341214246,291.214676663855,21.57
WF-1-BJ104,green,498813.0052201835,5404171.902,99.8286583160307,0.12152184409786243,28.60439383485769,47.54447874179507,291.28212009191867,21.57
WF-1-BJ105,green,498838.0760761468,5404171.902,100.13119094610943,0.12319631988935151,28.304258129453874,48.40157230159277,291.711527929198,21.57
WF-1-BJ106,green,498863.14693211013,5404171.902,100.43372357618891,0.12487079568084473,28.004122424049363,49.25866586139248,292.1409357664784,21.57
WF-1-BJ107,green,498888.2177880734,5404171.902,100.96709827709145,0.12782295004588498,27.46011348783702,50.79059506884562,292.8861432831156,21.57
WF-1-BJ108,green,498913.28864403674,5404171.902,101.51593459059002,0.13086068227398975,26.89977012261943,52.36772421456303,293.6525028032969,21.57
WF-1-BJ109,green,498938.3595,5404144.605666666,101.80517563922167,0.13246159102129604,27.438810931465287,52.83330497132451,292.52555317273095,21.57
WF-1-BJ110,green,498938.3595,5404117.309333333,101.52811707969677,0.13092811064720036,28.4777831723163,51.72009687658929,290.7125610062027,21.57
