ID,X,Y,ODI,ODI归一化,类别,厚度Ti,间距Hi,埋深Di,采高Mi,垮落角,面宽,煤柱宽
WF-1-ZX86,498506.86,5404142.22,266.4659,0.816174,red,21.85,67.76,286.8670,21.88,0.0,308.0,30.0
WF-1-ZX87,498531.86,5404142.22,265.0577,0.809456,red,22.14,64.98,289.1950,22.12,0.0,308.0,30.0
WF-1-ZX88,498556.86,5404142.22,263.6869,0.802915,red,22.73,62.23,290.3939,22.38,0.0,308.0,30.0
WF-1-ZX89,498581.86,5404142.22,262.3160,0.796374,red,23.33,59.48,291.5927,22.63,0.0,308.0,30.0
WF-1-ZX90,498606.86,5404142.22,261.0869,0.790510,red,24.16,56.82,292.1282,22.91,0.0,308.0,30.0
WF-1-ZX91,498631.86,5404142.22,259.9289,0.784985,red,25.24,54.27,291.9524,23.14,0.0,308.0,30.0
WF-1-ZX92,498656.86,5404142.22,258.5614,0.778461,red,26.32,51.72,291.7765,23.14,0.0,308.0,30.0
WF-1-ZX93,498681.86,5404142.22,257.5472,0.773622,red,27.56,49.63,290.9190,23.14,0.0,308.0,30.0
WF-1-ZX94,498706.86,5404142.22,256.6306,0.769248,red,28.83,47.68,289.8731,23.14,0.0,308.0,30.0
WF-1-ZX95,498731.86,5404142.22,255.7749,0.765166,red,30.04,45.84,288.8745,23.14,0.0,308.0,30.0
WF-2-ZX1,495806.73,5404480.22,264.8633,0.808528,red,14.25,104.71,231.9110,4.00,0.0,308.0,30.0
WF-2-ZX2,495831.73,5404480.22,266.0966,0.814412,red,14.07,106.31,232.3393,4.00,0.0,308.0,30.0
WF-2-ZX3,495856.73,5404480.22,267.3355,0.820323,red,13.62,108.25,232.1493,4.00,0.0,308.0,30.0
WF-2-ZX4,495881.73,5404480.22,268.5744,0.826234,red,13.18,110.20,231.9592,4.00,0.0,308.0,30.0
WF-2-ZX5,495906.73,5404480.22,269.7117,0.831660,red,12.68,112.09,231.6031,4.00,0.0,308.0,30.0
WF-2-ZX6,495931.73,5404480.22,270.7226,0.836484,red,12.12,113.93,231.0405,4.00,0.0,308.0,30.0
WF-2-ZX7,495956.73,5404480.22,271.7336,0.841307,red,11.56,115.77,230.4779,4.00,0.0,308.0,30.0
WF-2-ZX8,495981.73,5404480.22,272.2441,0.843743,red,11.25,116.73,230.1454,4.00,0.0,308.0,30.0
WF-2-ZX9,496006.73,5404480.22,272.5847,0.845368,red,11.02,117.39,229.8910,4.00,0.0,308.0,30.0
WF-2-ZX10,496031.73,5404480.22,272.8894,0.846822,red,10.83,117.98,229.6696,4.00,0.0,308.0,30.0
WF-2-ZX11,496056.73,5404480.22,272.4715,0.844828,red,11.20,117.06,230.1097,4.00,0.0,308.0,30.0
WF-2-ZX12,496081.73,5404480.22,272.0536,0.842834,red,11.57,116.14,230.5498,4.00,0.0,308.0,30.0
WF-2-ZX13,496106.73,5404480.22,271.5610,0.840484,red,12.03,115.03,231.0990,4.00,0.0,308.0,30.0
WF-2-ZX14,496131.73,5404480.22,270.9288,0.837468,red,12.67,113.57,231.8523,4.00,0.0,308.0,30.0
WF-2-ZX15,496156.73,5404480.22,270.2965,0.834451,red,13.30,112.10,232.6056,4.00,0.0,308.0,30.0
WF-2-ZX16,496181.73,5404480.22,269.8083,0.832121,red,13.85,110.90,233.2648,4.00,0.0,308.0,30.0
WF-2-ZX17,496206.73,5404480.22,269.3980,0.830164,red,14.34,109.85,233.8731,4.00,0.0,308.0,30.0
WF-2-ZX18,496231.73,5404480.22,268.9876,0.828206,red,14.84,108.80,234.4814,4.00,0.0,308.0,30.0
WF-2-ZX19,496256.73,5404480.22,268.8353,0.827479,red,15.09,108.33,234.8263,4.00,0.0,308.0,30.0
WF-2-ZX20,496281.73,5404480.22,268.6965,0.826817,red,15.33,107.89,235.1573,4.00,0.0,308.0,30.0
WF-2-ZX21,496306.73,5404480.22,268.6002,0.826357,red,15.52,107.56,235.4287,4.00,0.0,308.0,30.0
WF-2-ZX22,496331.73,5404480.22,268.6305,0.826502,red,15.55,107.55,235.5218,4.00,0.0,308.0,30.0
WF-2-ZX23,496356.73,5404480.22,268.6608,0.826646,red,15.58,107.54,235.6149,4.00,0.0,308.0,30.0
WF-2-ZX24,496381.73,5404480.22,268.7305,0.826979,red,15.58,107.62,235.6350,4.00,0.0,308.0,30.0
WF-2-ZX25,496406.73,5404480.22,268.8324,0.827465,red,15.56,107.77,235.5955,4.00,0.0,308.0,30.0
WF-2-ZX26,496431.73,5404480.22,268.9343,0.827951,red,15.54,107.92,235.5561,4.00,0.0,308.0,30.0
WF-2-ZX27,496456.73,5404480.22,269.0654,0.828577,red,15.67,107.99,235.5085,4.00,0.0,308.0,30.0
WF-2-ZX28,496481.73,5404480.22,269.2017,0.829227,red,15.82,108.05,235.4595,4.00,0.0,308.0,30.0
WF-2-ZX29,496506.73,5404480.22,269.3472,0.829921,red,16.01,108.08,235.4114,4.00,0.0,308.0,30.0
WF-2-ZX30,496531.73,5404480.22,269.5439,0.830860,red,16.46,107.97,235.3681,4.00,0.0,308.0,30.0
WF-2-ZX31,496556.73,5404480.22,269.7406,0.831799,red,16.92,107.85,235.3249,4.00,0.0,308.0,30.0
WF-2-ZX32,496581.73,5404480.22,269.9874,0.832976,red,17.47,107.73,235.2002,4.00,0.0,308.0,30.0
WF-2-ZX33,496606.73,5404480.22,270.2944,0.834441,red,18.16,107.61,234.9776,4.00,0.0,308.0,30.0
WF-2-ZX34,496631.73,5404480.22,270.6014,0.835905,red,18.84,107.48,234.7549,4.00,0.0,308.0,30.0
WF-2-ZX35,496656.73,5404480.22,271.0237,0.837920,red,19.56,107.55,234.1702,4.00,0.0,308.0,30.0
WF-2-ZX36,496681.73,5404480.22,271.4836,0.840115,red,20.30,107.67,233.4676,4.00,0.0,308.0,30.0
WF-2-ZX37,496706.73,5404480.22,271.9539,0.842359,red,21.04,107.82,232.7208,4.00,0.0,308.0,30.0
WF-2-ZX38,496731.73,5404480.22,272.6019,0.845450,red,21.77,108.36,231.2164,4.00,0.0,308.0,30.0
WF-2-ZX39,496756.73,5404480.22,273.2498,0.848542,red,22.51,108.90,229.7120,4.00,0.0,308.0,30.0
WF-2-ZX40,496781.73,5404480.22,273.9739,0.851996,red,23.25,109.62,227.8033,4.00,0.0,308.0,30.0
WF-2-ZX41,496806.73,5404480.22,274.8356,0.856107,red,24.01,110.65,225.1632,4.00,0.0,308.0,30.0
WF-2-ZX42,496831.73,5404480.22,275.6972,0.860219,red,24.77,111.68,222.5232,4.00,0.0,308.0,30.0
WF-2-ZX43,496856.73,5404480.22,276.6998,0.865002,red,25.59,113.05,218.9521,4.00,0.0,308.0,30.0
WF-2-ZX44,496881.73,5404480.22,277.7759,0.870136,red,26.45,114.59,214.8946,4.00,0.0,308.0,30.0
WF-2-ZX45,496906.73,5404480.22,278.8520,0.875271,red,27.30,116.12,210.8371,4.00,0.0,308.0,30.0
WF-2-ZX46,496931.73,5404480.22,280.0716,0.881090,red,28.25,118.04,205.4889,4.00,0.0,308.0,30.0
WF-2-ZX47,496956.73,5404480.22,281.2976,0.886939,red,29.20,119.98,200.0836,4.00,0.0,308.0,30.0
WF-2-ZX48,496981.73,5404480.22,282.5074,0.892711,red,30.14,121.92,194.6126,4.00,0.0,308.0,30.0
WF-2-ZX49,497006.73,5404480.22,283.6706,0.898261,red,31.07,123.86,188.9530,4.00,0.0,308.0,30.0
WF-2-ZX50,497031.73,5404480.22,284.8338,0.903811,red,31.99,125.81,183.2934,4.00,0.0,308.0,30.0
WF-2-ZX51,497056.73,5404480.22,285.7302,0.908088,red,32.73,127.26,178.9984,4.00,0.0,308.0,30.0
WF-2-ZX52,497081.73,5404480.22,286.4163,0.911361,red,33.34,128.33,175.7795,4.00,0.0,308.0,30.0
WF-2-ZX53,497106.73,5404480.22,287.1023,0.914634,red,33.94,129.40,172.5605,4.00,0.0,308.0,30.0
WF-2-ZX54,497131.73,5404480.22,287.0359,0.914317,red,34.06,128.91,173.9974,4.00,0.0,308.0,30.0
WF-2-ZX55,497156.73,5404480.22,286.8468,0.913415,red,34.10,128.16,176.1928,4.00,0.0,308.0,30.0
WF-2-ZX56,497181.73,5404480.22,286.5239,0.911875,red,34.07,127.10,179.2730,4.00,0.0,308.0,30.0
WF-2-ZX57,497206.73,5404480.22,285.5019,0.906998,red,33.71,124.42,186.9748,4.00,0.0,308.0,30.0
WF-2-ZX58,497231.73,5404480.22,284.4798,0.902122,red,33.35,121.75,194.6765,4.00,0.0,308.0,30.0
WF-2-ZX59,497256.73,5404480.22,283.2695,0.896347,red,33.03,118.54,203.5985,4.00,0.0,308.0,30.0
WF-2-ZX60,497281.73,5404480.22,281.8396,0.889525,red,32.75,114.71,213.9443,4.00,0.0,308.0,30.0
WF-2-ZX61,497306.73,5404480.22,280.4098,0.882703,red,32.47,110.88,224.2902,4.00,0.0,308.0,30.0
WF-2-ZX62,497331.73,5404480.22,278.9406,0.875693,red,32.60,106.68,234.6127,4.00,0.0,308.0,30.0
WF-2-ZX63,497356.73,5404480.22,277.4591,0.868625,red,32.85,102.35,244.9278,4.00,0.0,308.0,30.0
WF-2-ZX64,497381.73,5404480.22,275.9836,0.861585,red,33.16,98.01,255.1664,4.00,0.0,308.0,30.0
WF-2-ZX65,497406.73,5404480.22,274.5963,0.854966,red,34.23,93.40,264.2681,4.00,0.0,308.0,30.0
WF-2-ZX66,497431.73,5404480.22,273.2089,0.848347,red,35.30,88.80,273.3698,4.00,0.0,308.0,30.0
WF-2-ZX67,497456.73,5404480.22,271.8922,0.842064,red,36.70,84.16,281.8153,4.00,0.0,308.0,30.0
WF-2-ZX68,497481.73,5404480.22,270.6988,0.836370,red,38.65,79.47,289.1133,4.00,0.0,308.0,30.0
WF-2-ZX69,497506.73,5404480.22,269.5055,0.830677,red,40.60,74.79,296.4113,4.00,0.0,308.0,30.0
WF-2-ZX70,497531.73,5404480.22,268.6047,0.826379,red,42.62,70.84,301.7396,4.00,0.0,308.0,30.0
WF-2-ZX71,497556.73,5404480.22,267.8516,0.822786,red,44.67,67.28,306.0740,4.00,0.0,308.0,30.0
WF-2-ZX72,497581.73,5404480.22,267.0985,0.819192,red,46.72,63.71,310.4084,4.00,0.0,308.0,30.0
WF-2-ZX73,497606.73,5404480.22,266.9878,0.818664,red,46.95,63.24,311.0616,4.00,0.0,308.0,30.0
WF-2-ZX74,497631.73,5404480.22,266.9000,0.818246,red,47.12,62.88,311.5828,4.00,0.0,308.0,30.0
WF-2-ZX75,497656.73,5404480.22,266.8923,0.818209,red,46.63,63.24,311.7118,4.00,0.0,308.0,30.0
WF-2-ZX76,497681.73,5404480.22,267.1050,0.819223,red,44.35,65.58,310.7595,4.00,0.0,308.0,30.0
WF-2-ZX77,497706.73,5404480.22,267.3177,0.820238,red,42.07,67.92,309.8072,4.00,0.0,308.0,30.0
WF-2-ZX78,497731.73,5404480.22,267.3987,0.820625,red,39.47,70.17,309.6474,4.00,0.0,308.0,30.0
WF-2-ZX79,497756.73,5404480.22,267.3791,0.820531,red,36.64,72.36,310.0930,4.00,0.0,308.0,30.0
WF-2-ZX80,497781.73,5404480.22,267.3596,0.820438,red,33.81,74.55,310.5385,4.00,0.0,308.0,30.0
WF-2-ZX81,497806.73,5404480.22,267.0420,0.818923,red,31.57,75.56,312.4539,4.00,0.0,308.0,30.0
WF-2-ZX82,497831.73,5404480.22,266.6790,0.817191,red,29.42,76.39,314.5934,4.00,0.0,308.0,30.0
WF-2-ZX83,497856.73,5404480.22,266.2696,0.815238,red,27.41,77.01,316.8961,4.00,0.0,308.0,30.0
WF-2-ZX84,497881.73,5404480.22,265.6309,0.812191,red,26.05,76.65,320.0048,4.00,0.0,308.0,30.0
WF-2-ZX85,497906.73,5404480.22,264.9923,0.809143,red,24.68,76.28,323.1135,4.00,0.0,308.0,30.0
WF-2-ZX86,497931.73,5404480.22,264.2860,0.805774,red,23.59,75.59,326.2790,4.00,0.0,308.0,30.0
WF-2-ZX87,497956.73,5404480.22,263.5034,0.802040,red,22.81,74.55,329.5088,4.00,0.0,308.0,30.0
WF-2-ZX88,497981.73,5404480.22,262.7207,0.798305,red,22.03,73.50,332.7386,4.00,0.0,308.0,30.0
WF-2-ZX89,498006.73,5404480.22,262.0701,0.795201,red,21.54,72.56,335.1176,4.00,0.0,308.0,30.0
WF-2-ZX90,498031.73,5404480.22,261.4589,0.792285,red,21.14,71.66,337.2426,4.00,0.0,308.0,30.0
WF-2-ZX91,498056.73,5404480.22,260.8863,0.789553,red,20.76,70.82,339.2019,4.00,0.0,308.0,30.0
WF-2-ZX92,498081.73,5404480.22,260.8192,0.789233,red,20.59,70.93,338.9884,4.00,0.0,308.0,30.0
WF-2-ZX93,498106.73,5404480.22,260.7522,0.788913,red,20.41,71.03,338.7749,4.00,0.0,308.0,30.0
WF-2-ZX94,498131.73,5404480.22,260.8641,0.789447,red,20.28,71.50,337.7908,4.00,0.0,308.0,30.0
WF-2-ZX95,498156.73,5404480.22,261.2788,0.791426,red,20.21,72.57,335.5041,4.00,0.0,308.0,30.0
WF-2-ZX96,498181.73,5404480.22,261.6934,0.793404,red,20.14,73.65,333.2174,4.00,0.0,308.0,30.0
WF-2-ZX97,498206.73,5404480.22,262.1700,0.795678,red,20.09,74.87,330.5533,4.00,0.0,308.0,30.0
WF-2-ZX98,498231.73,5404480.22,262.6769,0.798096,red,20.05,76.16,327.7055,4.00,0.0,308.0,30.0
WF-2-ZX99,498256.73,5404480.22,263.1837,0.800514,red,20.02,77.45,324.8576,4.00,0.0,308.0,30.0
WF-2-ZX100,498281.73,5404480.22,263.5319,0.802176,red,19.96,78.44,322.5419,4.00,0.0,308.0,30.0
WF-2-ZX101,498306.73,5404480.22,263.8758,0.803816,red,19.91,79.42,320.2409,4.00,0.0,308.0,30.0
WF-2-ZX102,498331.73,5404480.22,264.1395,0.805075,red,19.83,80.26,318.1836,4.00,0.0,308.0,30.0
WF-2-ZX103,498356.73,5404480.22,264.1908,0.805319,red,19.71,80.73,316.7719,4.00,0.0,308.0,30.0
WF-2-ZX104,498381.73,5404480.22,264.2421,0.805564,red,19.59,81.21,315.3602,4.00,0.0,308.0,30.0
WF-2-ZX105,498406.73,5404480.22,263.9982,0.804400,red,19.39,81.26,314.4437,4.00,0.0,308.0,30.0
WF-2-ZX106,498431.73,5404480.22,263.5358,0.802194,red,19.14,81.01,313.8934,4.00,0.0,308.0,30.0
WF-2-ZX107,498456.73,5404480.22,263.0735,0.799988,red,18.89,80.76,313.3431,4.00,0.0,308.0,30.0
WF-2-ZX108,498481.73,5404480.22,261.7289,0.793573,red,18.45,79.42,313.4700,4.00,0.0,308.0,30.0
WF-2-ZX109,498506.73,5404480.22,260.2590,0.786560,red,17.98,77.92,313.6931,4.00,0.0,308.0,30.0
WF-2-ZX110,498531.73,5404480.22,258.5105,0.778218,red,17.46,76.09,314.0381,4.00,0.0,308.0,30.0
WF-2-ZX111,498556.73,5404480.22,255.4605,0.763665,red,16.69,72.70,314.9523,4.00,0.0,308.0,30.0
WF-2-ZX112,498581.73,5404480.22,252.4105,0.749113,red,15.93,69.32,315.8665,4.00,0.0,308.0,30.0
WF-2-ZX113,498606.73,5404480.22,249.0814,0.733230,red,15.14,65.59,316.8760,4.00,0.0,308.0,30.0
WF-2-ZX114,498631.73,5404480.22,245.4465,0.715887,red,14.33,61.47,317.9899,4.00,0.0,308.0,30.0
WF-2-ZX115,498656.73,5404480.22,241.8115,0.698544,red,13.52,57.35,319.1038,4.00,0.0,308.0,30.0
WF-2-ZX116,498681.73,5404480.22,240.2685,0.691182,red,13.26,55.55,319.4963,4.00,0.0,308.0,30.0
WF-2-ZX117,498706.73,5404480.22,239.3228,0.686670,red,13.16,54.41,319.6829,4.00,0.0,308.0,30.0
WF-2-ZX118,498731.73,5404480.22,238.6076,0.683257,red,13.12,53.53,319.7874,4.00,0.0,308.0,30.0
WF-3-ZX1,495807.00,5404818.22,260.3185,0.786844,red,14.01,90.68,272.1660,4.00,0.0,308.0,30.0
WF-3-ZX2,495832.00,5404818.22,260.0348,0.785491,red,14.10,90.26,272.2123,4.00,0.0,308.0,30.0
WF-3-ZX3,495857.00,5404818.22,260.1019,0.785810,red,14.15,90.39,271.7853,4.00,0.0,308.0,30.0
WF-3-ZX4,495882.00,5404818.22,260.1689,0.786130,red,14.20,90.53,271.3583,4.00,0.0,308.0,30.0
WF-3-ZX5,495907.00,5404818.22,260.4371,0.787410,red,14.25,91.00,270.5447,4.00,0.0,308.0,30.0
WF-3-ZX6,495932.00,5404818.22,260.9447,0.789832,red,14.30,91.86,269.2711,4.00,0.0,308.0,30.0
WF-3-ZX7,495957.00,5404818.22,261.4523,0.792254,red,14.34,92.72,267.9975,4.00,0.0,308.0,30.0
WF-3-ZX8,495982.00,5404818.22,262.1334,0.795503,red,14.40,93.86,266.4112,4.00,0.0,308.0,30.0
WF-3-ZX9,496007.00,5404818.22,262.8701,0.799018,red,14.45,95.08,264.7249,4.00,0.0,308.0,30.0
WF-3-ZX10,496032.00,5404818.22,263.6063,0.802531,red,14.50,96.31,263.0456,4.00,0.0,308.0,30.0
WF-3-ZX11,496057.00,5404818.22,264.3358,0.806011,red,14.53,97.52,261.4816,4.00,0.0,308.0,30.0
WF-3-ZX12,496082.00,5404818.22,265.0653,0.809492,red,14.57,98.72,259.9176,4.00,0.0,308.0,30.0
WF-3-ZX13,496107.00,5404818.22,265.7529,0.812772,red,14.59,99.86,258.4659,4.00,0.0,308.0,30.0
WF-3-ZX14,496132.00,5404818.22,266.3659,0.815697,red,14.58,100.89,257.2146,4.00,0.0,308.0,30.0
WF-3-ZX15,496157.00,5404818.22,266.9789,0.818622,red,14.57,101.92,255.9634,4.00,0.0,308.0,30.0
WF-3-ZX16,496182.00,5404818.22,267.5024,0.821120,red,14.51,102.85,254.8646,4.00,0.0,308.0,30.0
WF-3-ZX17,496207.00,5404818.22,267.9799,0.823398,red,14.42,103.72,253.8445,4.00,0.0,308.0,30.0
WF-3-ZX18,496232.00,5404818.22,268.4573,0.825676,red,14.34,104.60,252.8243,4.00,0.0,308.0,30.0
WF-3-ZX19,496257.00,5404818.22,268.8082,0.827350,red,14.15,105.39,251.8839,4.00,0.0,308.0,30.0
WF-3-ZX20,496282.00,5404818.22,269.1538,0.828999,red,13.96,106.17,250.9468,4.00,0.0,308.0,30.0
WF-3-ZX21,496307.00,5404818.22,269.4673,0.830495,red,13.74,106.93,250.0184,4.00,0.0,308.0,30.0
WF-3-ZX22,496332.00,5404818.22,269.6900,0.831557,red,13.47,107.62,249.1142,4.00,0.0,308.0,30.0
WF-3-ZX23,496357.00,5404818.22,269.9126,0.832619,red,13.19,108.31,248.2101,4.00,0.0,308.0,30.0
WF-3-ZX24,496382.00,5404818.22,270.0867,0.833450,red,12.93,108.91,247.4250,4.00,0.0,308.0,30.0
WF-3-ZX25,496407.00,5404818.22,270.2231,0.834100,red,12.67,109.44,246.7327,4.00,0.0,308.0,30.0
WF-3-ZX26,496432.00,5404818.22,270.3595,0.834751,red,12.42,109.96,246.0404,4.00,0.0,308.0,30.0
WF-3-ZX27,496457.00,5404818.22,270.4963,0.835404,red,12.33,110.24,245.8639,4.00,0.0,308.0,30.0
WF-3-ZX28,496482.00,5404818.22,270.6333,0.836058,red,12.27,110.47,245.7694,4.00,0.0,308.0,30.0
WF-3-ZX29,496507.00,5404818.22,270.7858,0.836785,red,12.26,110.66,245.8151,4.00,0.0,308.0,30.0
WF-3-ZX30,496532.00,5404818.22,271.0179,0.837893,red,12.50,110.58,246.5769,4.00,0.0,308.0,30.0
WF-3-ZX31,496557.00,5404818.22,271.2500,0.839000,red,12.74,110.51,247.3388,4.00,0.0,308.0,30.0
WF-3-ZX32,496582.00,5404818.22,271.5362,0.840366,red,13.09,110.35,248.4185,4.00,0.0,308.0,30.0
WF-3-ZX33,496607.00,5404818.22,271.8849,0.842029,red,13.56,110.08,249.8647,4.00,0.0,308.0,30.0
WF-3-ZX34,496632.00,5404818.22,272.2335,0.843693,red,14.03,109.82,251.3109,4.00,0.0,308.0,30.0
WF-3-ZX35,496657.00,5404818.22,272.6299,0.845584,red,14.55,109.52,252.9650,4.00,0.0,308.0,30.0
WF-3-ZX36,496682.00,5404818.22,273.0409,0.847545,red,15.09,109.21,254.6829,4.00,0.0,308.0,30.0
WF-3-ZX37,496707.00,5404818.22,273.4515,0.849504,red,15.63,108.91,256.3985,4.00,0.0,308.0,30.0
WF-3-ZX38,496732.00,5404818.22,273.8572,0.851439,red,16.13,108.63,258.0825,4.00,0.0,308.0,30.0
WF-3-ZX39,496757.00,5404818.22,274.2628,0.853375,red,16.64,108.35,259.7665,4.00,0.0,308.0,30.0
WF-3-ZX40,496782.00,5404818.22,274.6506,0.855225,red,17.12,108.09,261.4045,4.00,0.0,308.0,30.0
WF-3-ZX41,496807.00,5404818.22,275.0076,0.856928,red,17.55,107.84,262.9632,4.00,0.0,308.0,30.0
WF-3-ZX42,496832.00,5404818.22,275.3646,0.858632,red,17.99,107.58,264.5220,4.00,0.0,308.0,30.0
WF-3-ZX43,496857.00,5404818.22,275.6779,0.860126,red,18.37,107.33,266.0451,4.00,0.0,308.0,30.0
WF-3-ZX44,496882.00,5404818.22,275.9693,0.861517,red,18.72,107.07,267.5504,4.00,0.0,308.0,30.0
WF-3-ZX45,496907.00,5404818.22,276.2607,0.862907,red,19.07,106.81,269.0557,4.00,0.0,308.0,30.0
WF-3-ZX46,496932.00,5404818.22,276.4892,0.863997,red,19.35,106.52,270.6722,4.00,0.0,308.0,30.0
WF-3-ZX47,496957.00,5404818.22,276.7157,0.865078,red,19.63,106.22,272.2923,4.00,0.0,308.0,30.0
WF-3-ZX48,496982.00,5404818.22,276.9279,0.866090,red,19.89,105.90,273.9999,4.00,0.0,308.0,30.0
WF-3-ZX49,497007.00,5404818.22,277.1013,0.866918,red,20.08,105.53,275.9453,4.00,0.0,308.0,30.0
WF-3-ZX50,497032.00,5404818.22,277.2748,0.867745,red,20.27,105.16,277.8906,4.00,0.0,308.0,30.0
WF-3-ZX51,497057.00,5404818.22,277.4300,0.868486,red,20.41,104.74,280.1355,4.00,0.0,308.0,30.0
WF-3-ZX52,497082.00,5404818.22,277.5716,0.869161,red,20.51,104.29,282.6065,4.00,0.0,308.0,30.0
WF-3-ZX53,497107.00,5404818.22,277.7131,0.869837,red,20.61,103.84,285.0775,4.00,0.0,308.0,30.0
WF-3-ZX54,497132.00,5404818.22,277.8537,0.870507,red,20.62,103.35,288.1196,4.00,0.0,308.0,30.0
WF-3-ZX55,497157.00,5404818.22,277.9941,0.871177,red,20.61,102.84,291.2464,4.00,0.0,308.0,30.0
WF-3-ZX56,497182.00,5404818.22,278.1407,0.871877,red,20.58,102.34,294.4825,4.00,0.0,308.0,30.0
WF-3-ZX57,497207.00,5404818.22,278.3170,0.872718,red,20.45,101.83,298.2461,4.00,0.0,308.0,30.0
WF-3-ZX58,497232.00,5404818.22,278.4932,0.873559,red,20.32,101.33,302.0098,4.00,0.0,308.0,30.0
WF-3-ZX59,497257.00,5404818.22,278.6973,0.874532,red,20.14,100.87,305.9375,4.00,0.0,308.0,30.0
WF-3-ZX60,497282.00,5404818.22,278.9323,0.875654,red,19.91,100.45,310.0485,4.00,0.0,308.0,30.0
WF-3-ZX61,497307.00,5404818.22,279.1674,0.876775,red,19.67,100.03,314.1595,4.00,0.0,308.0,30.0
WF-3-ZX62,497332.00,5404818.22,279.4139,0.877951,red,19.41,99.71,317.9884,4.00,0.0,308.0,30.0
WF-3-ZX63,497357.00,5404818.22,279.6637,0.879143,red,19.14,99.42,321.7344,4.00,0.0,308.0,30.0
WF-3-ZX64,497382.00,5404818.22,279.9023,0.880282,red,18.87,99.13,325.3770,4.00,0.0,308.0,30.0
WF-3-ZX65,497407.00,5404818.22,280.0012,0.880754,red,18.71,98.87,327.7218,4.00,0.0,308.0,30.0
WF-3-ZX66,497432.00,5404818.22,280.1001,0.881226,red,18.55,98.60,330.0666,4.00,0.0,308.0,30.0
WF-3-ZX67,497457.00,5404818.22,280.0723,0.881093,red,18.48,98.27,331.7091,4.00,0.0,308.0,30.0
WF-3-ZX68,497482.00,5404818.22,279.8328,0.879950,red,18.56,97.80,332.1793,4.00,0.0,308.0,30.0
WF-3-ZX69,497507.00,5404818.22,279.5933,0.878807,red,18.63,97.34,332.6495,4.00,0.0,308.0,30.0
WF-3-ZX70,497532.00,5404818.22,279.1584,0.876733,red,18.80,96.70,332.4797,4.00,0.0,308.0,30.0
WF-3-ZX71,497557.00,5404818.22,278.6297,0.874210,red,19.00,95.98,332.0023,4.00,0.0,308.0,30.0
WF-3-ZX72,497582.00,5404818.22,278.1010,0.871688,red,19.21,95.25,331.5250,4.00,0.0,308.0,30.0
WF-3-ZX73,497607.00,5404818.22,277.5462,0.869040,red,19.31,94.50,331.4321,4.00,0.0,308.0,30.0
WF-3-ZX74,497632.00,5404818.22,276.9907,0.866390,red,19.41,93.74,331.3487,4.00,0.0,308.0,30.0
WF-3-ZX75,497657.00,5404818.22,276.4880,0.863992,red,19.45,93.05,331.5211,4.00,0.0,308.0,30.0
WF-3-ZX76,497682.00,5404818.22,276.1235,0.862252,red,19.31,92.52,332.3615,4.00,0.0,308.0,30.0
WF-3-ZX77,497707.00,5404818.22,275.7589,0.860513,red,19.17,91.99,333.2019,4.00,0.0,308.0,30.0
WF-3-ZX78,497732.00,5404818.22,275.5791,0.859655,red,18.90,91.71,334.4717,4.00,0.0,308.0,30.0
WF-3-ZX79,497757.00,5404818.22,275.5342,0.859441,red,18.53,91.61,336.0555,4.00,0.0,308.0,30.0
WF-3-ZX80,497782.00,5404818.22,275.4894,0.859227,red,18.17,91.50,337.6392,4.00,0.0,308.0,30.0
WF-3-ZX81,497807.00,5404818.22,275.8734,0.861059,red,17.64,92.01,339.4751,4.00,0.0,308.0,30.0
WF-3-ZX82,497832.00,5404818.22,276.3166,0.863174,red,17.10,92.59,341.3459,4.00,0.0,308.0,30.0
WF-3-ZX83,497857.00,5404818.22,276.9088,0.865999,red,16.52,93.40,343.1660,4.00,0.0,308.0,30.0
WF-3-ZX84,497882.00,5404818.22,278.1822,0.872075,red,15.79,95.24,344.7536,4.00,0.0,308.0,30.0
WF-3-ZX85,497907.00,5404818.22,279.4557,0.878151,red,15.07,97.07,346.3412,4.00,0.0,308.0,30.0
WF-3-ZX86,497932.00,5404818.22,281.2376,0.886653,red,14.26,99.69,347.4933,4.00,0.0,308.0,30.0
WF-3-ZX87,497957.00,5404818.22,283.5703,0.897782,red,13.38,103.18,348.1737,4.00,0.0,308.0,30.0
WF-3-ZX88,497982.00,5404818.22,285.9029,0.908912,red,12.49,106.66,348.8542,4.00,0.0,308.0,30.0
WF-3-ZX89,498007.00,5404818.22,287.4688,0.916383,red,11.95,109.03,348.9750,4.00,0.0,308.0,30.0
WF-3-ZX90,498032.00,5404818.22,288.8196,0.922828,red,11.51,111.08,348.9388,4.00,0.0,308.0,30.0
WF-3-ZX91,498057.00,5404818.22,289.8817,0.927895,red,11.17,112.69,348.9257,4.00,0.0,308.0,30.0
WF-3-ZX92,498082.00,5404818.22,287.6969,0.917471,red,11.86,109.35,349.1731,4.00,0.0,308.0,30.0
WF-3-ZX93,498107.00,5404818.22,285.5121,0.907047,red,12.55,106.00,349.4205,4.00,0.0,308.0,30.0
WF-3-ZX94,498132.00,5404818.22,283.2959,0.896473,red,13.31,102.63,349.3397,4.00,0.0,308.0,30.0
WF-3-ZX95,498157.00,5404818.22,281.0291,0.885658,red,14.19,99.22,348.7291,4.00,0.0,308.0,30.0
WF-3-ZX96,498182.00,5404818.22,278.7623,0.874843,red,15.07,95.81,348.1184,4.00,0.0,308.0,30.0
